template,frequency
"The [X], who was prone to behaviour, is [Y]",1
"The [X], who was redirected towards some object, is [Y]",1
"The [X], who was occasions, is [Y]",2
"The [X], who showed conflict, is [Y]",1
"The [X], who seemed resistant was get more, is [Y]",1
"The [X], who seemed to refer, is [Y]",1
"The [X], who assessed an aspect, is [Y]",1
"The [X], who was what result of bias, is [Y]",1
"The [X], who was an range of possibilities, is [Y]",1
"The [X], who showed sleeping, is [Y]",1
"The [X], who found to sleep, is [Y]",1
"The [X], who received on attention, is [Y]",1
"The [X], who found a number, is [Y]",1
"The [X], who was from the first, is [Y]",1
"The [X], who was apt to upset them, is [Y]",1
"The [X], who ratted as much, is [Y]",1
"The [X], who correlated with the degree, is [Y]",1
"The [X], who was apt to persist some way, is [Y]",1
"The [X], who gave some evidence, is [Y]",1
"The [X], who described drowsy to pacify syndromes, is [Y]",1
"The [X], who initiated to neglected mother, is [Y]",1
"The [X], who became anxious to reject him, is [Y]",1
"The [X], who changed from an mother, is [Y]",1
"The [X], who came from the work, is [Y]",1
"The [X], who showed no initiative, is [Y]",1
"The [X], who reached responses, is [Y]",1
"The [X], who spent much of time, is [Y]",2
"The [X], who was at the age, is [Y]",1
"The [X], who was responsive to stimulation, is [Y]",1
"The [X], who received amounts, is [Y]",1
"The [X], who was resemblance, is [Y]",1
"The [X], who brought the degree, is [Y]",1
"The [X], who tended to degenerate, is [Y]",1
"The [X], who influenced the way, is [Y]",1
"The [X], who lied beyond the scope, is [Y]",1
"The [X], who was able to discover whether, is [Y]",1
"The [X], who was shown to predict the way, is [Y]",1
"The [X], who was set going, is [Y]",1
"The [X], who was shown to influenced, is [Y]",1
"The [X], who was noted the pattern, is [Y]",1
"The [X], who was exaggerated, is [Y]",2
"The [X], who emphasised what, is [Y]",1
"The [X], who was observed near to zero, is [Y]",1
"The [X], who ignored some of initiatives, is [Y]",1
"The [X], who seemed to enjoy company, is [Y]",1
"The [X], who seemed to emerge the couple, is [Y]",1
"The [X], who was found to correlate, is [Y]",1
"The [X], who gave infant, is [Y]",1
"The [X], who presented evidence, is [Y]",1
"The [X], who was found in Chapter, is [Y]",1
"The [X], who was the delight, is [Y]",1
"The [X], who came several, is [Y]",1
"The [X], who referred successful in a mother, is [Y]",1
"The [X], who seemed interchange, is [Y]",1
"The [X], who was secure, is [Y]",1
"The [X], who was seen to tell little, is [Y]",1
"The [X], who offered no guarantee, is [Y]",1
"The [X], who provided an opportunity, is [Y]",1
"The [X], who proved is develop, is [Y]",1
"The [X], who illustrated it with material, is [Y]",1
"The [X], who advanced regarding conditions, is [Y]",1
"The [X], who continued to subjected, is [Y]",1
"The [X], who was reached characteristic, is [Y]",1
"The [X], who was the degree of stability, is [Y]",1
"The [X], who was stability, is [Y]",1
"The [X], who was in part, is [Y]",4
"The [X], who developed in a way, is [Y]",1
"The [X], who made a protective, is [Y]",1
"The [X], who created disequilibrium, is [Y]",1
"The [X], who reduced the intensity, is [Y]",1
"The [X], who was read into the statement, is [Y]",1
"The [X], who came into a result, is [Y]",1
"The [X], who came increasingly from two sides, is [Y]",1
"The [X], who was the strength, is [Y]",1
"The [X], who was strength, is [Y]",1
"The [X], who required a change, is [Y]",1
"The [X], who was significant to treat, is [Y]",1
"The [X], who lied in techniques, is [Y]",1
"The [X], who expressed as a percentage, is [Y]",1
"The [X], who appeared an example in life, is [Y]",1
"The [X], who saw Volume, is [Y]",1
"The [X], who made visits, is [Y]",1
"The [X], who compiled records, is [Y]",1
"The [X], who was a quotation from Ainsworth, is [Y]",1
"The [X], who was in Ainsworth, is [Y]",1
"The [X], who contrasted with behaviour, is [Y]",1
"The [X], who held that retreat, is [Y]",1
"The [X], who saw Tinbergen, is [Y]",1
"The [X], who was said behaviour, is [Y]",1
"The [X], who meant for, is [Y]",1
"The [X], who maintained an attachment, is [Y]",1
"The [X], who was organised as plans, is [Y]",1
"The [X], who let what, is [Y]",1
"The [X], who seemed a whatever, is [Y]",1
"The [X], who was likely to have proximity, is [Y]",1
"The [X], who became skilful, is [Y]",1
"The [X], who discovered secure to be the distress, is [Y]",1
"The [X], who developed a will, is [Y]",1
"The [X], who varied also from occasion, is [Y]",1
"The [X], who was content to watch her, is [Y]",1
"The [X], who seemed whatever goal of, is [Y]",1
"The [X], who varied in structure, is [Y]",1
"The [X], who turned partly on the goal, is [Y]",1
"The [X], who was devised except reference, is [Y]",1
"The [X], who was in whether, is [Y]",1
"The [X], who demanded from mother, is [Y]",1
"The [X], who was primitive, is [Y]",1
"The [X], who pulled, is [Y]",1
"The [X], who was given likely to effect the plan, is [Y]",1
"The [X], who was embryonic, is [Y]",2
"The [X], who was an ability, is [Y]",1
"The [X], who was first to call attention, is [Y]",1
"The [X], who was at some disadvantage, is [Y]",1
"The [X], who made to say attempts, is [Y]",1
"The [X], who seemed cognisant to relate, is [Y]",1
"The [X], who was to seen, is [Y]",1
"The [X], who reported the results, is [Y]",1
"The [X], who was soft to him, is [Y]",1
"The [X], who felt soft, is [Y]",1
"The [X], who was successful on every one, is [Y]",1
"The [X], who was a replica at the age, is [Y]",1
"The [X], who was the years during which, is [Y]",1
"The [X], who was fitted for role, is [Y]",1
"The [X], who expressed concern, is [Y]",1
"The [X], who was in lack, is [Y]",1
"The [X], who was to broach the questions, is [Y]",1
"The [X], who was expected to behave, is [Y]",1
"The [X], who evaluated situation, is [Y]",1
"The [X], who evaluated aspects, is [Y]",1
"The [X], who became complex, is [Y]",1
"The [X], who did conflict, is [Y]",1
"The [X], who arose of, is [Y]",1
"The [X], who took properties, is [Y]",1
"The [X], who spoke of a partnership, is [Y]",1
"The [X], who had likely to identify a sense, is [Y]",1
"The [X], who was bought at a price, is [Y]",1
"The [X], who did the turns, is [Y]",1
"The [X], who was likely to make adjustments, is [Y]",1
"The [X], who used a arm, is [Y]",1
"The [X], who strove to achieve ends, is [Y]",1
"The [X], who was evident to change the goals, is [Y]",1
"The [X], who tried to get the skirts, is [Y]",1
"The [X], who tried to get, is [Y]",1
"The [X], who strove to regulate proximity, is [Y]",1
"The [X], who strove certain to adopt behaviour, is [Y]",1
"The [X], who lied both hope, is [Y]",1
"The [X], who tended to ease, is [Y]",1
"The [X], who attracted less, is [Y]",1
"The [X], who was activated, is [Y]",1
"The [X], who felt content, is [Y]",1
"The [X], who was likely to carry meaning, is [Y]",1
"The [X], who gave spoilt, is [Y]",1
"The [X], who was good for a child, is [Y]",1
"The [X], who saw in the perspective, is [Y]",1
"The [X], who was best to follow a lead, is [Y]",1
"The [X], who came to no harm, is [Y]",1
"The [X], who was deranged to decide a intake, is [Y]",1
"The [X], who leaved the initiative, is [Y]",1
"The [X], who was true of behaviour, is [Y]",1
"The [X], who came to him, is [Y]",1
"The [X], who seemed made to decide the intake, is [Y]",1
"The [X], who was occasion for discouragement, is [Y]",1
"The [X], who was wise to exert, is [Y]",1
"The [X], who was perceptive of signals, is [Y]",1
"The [X], who was perceptive, is [Y]",1
"The [X], who was the results, is [Y]",1
"The [X], who insisted on child, is [Y]",1
"The [X], who was given inverted, is [Y]",1
"The [X], who was regarded as mothering, is [Y]",1
"The [X], who was easy to oversimplify, is [Y]",1
"The [X], who was a chapter, is [Y]",1
"The [X], who was only of interest, is [Y]",1
"The [X], who made what, is [Y]",1
"The [X], who was the that, is [Y]",1
"The [X], who answered more, is [Y]",1
"The [X], who pointed to the continent, is [Y]",1
"The [X], who attempted to outline a few, is [Y]",1
"The [X], who wrote a exposition, is [Y]",1
"The [X], who used the plan, is [Y]",1
"The [X], who became impossible to dissociate the complexes, is [Y]",1
"The [X], who acquired a relationship, is [Y]",1
"The [X], who saw Hinde, is [Y]",1
"The [X], who was to determined, is [Y]",1
"The [X], who was to think the homestead, is [Y]",1
"The [X], who came from studies, is [Y]",1
"The [X], who assessed the same for 81 cent, is [Y]",1
"The [X], who was found to show the pattern, is [Y]",1
"The [X], who was operative, is [Y]",1
"The [X], who examined to engage the responses, is [Y]",1
"The [X], who classified as an readiness, is [Y]",1
"The [X], who showed readiness, is [Y]",1
"The [X], who classified at 15 months, is [Y]",1
"The [X], who became dependent on presence, is [Y]",1
"The [X], who varied from control, is [Y]",1
"The [X], who varied from low, is [Y]",1
"The [X], who was constrained responses, is [Y]",1
"The [X], who was impulsiveness, is [Y]",1
"The [X], who referred to a capacity, is [Y]",1
"The [X], who was resourcefulness in situations, is [Y]",1
"The [X], who showed disorganised, is [Y]",1
"The [X], who drew on data, is [Y]",1
"The [X], who derived indices, is [Y]",1
"The [X], who was made representative, is [Y]",1
"The [X], who demonstrated the applicability, is [Y]",1
"The [X], who reported the seven, is [Y]",1
"The [X], who attended school, is [Y]",1
"The [X], who was in accordance, is [Y]",1
"The [X], who showed controlled, is [Y]",1
"The [X], who was shown independent of presence, is [Y]",1
"The [X], who saw Sroufe, is [Y]",1
"The [X], who became stable, is [Y]",1
"The [X], who resisted change, is [Y]",1
"The [X], who came from sources, is [Y]",1
"The [X], who changed, is [Y]",1
"The [X], who reported secure, is [Y]",1
"The [X], who seemed to played a part, is [Y]",1
"The [X], who was found to playing a part, is [Y]",1
"The [X], who confirmed the role, is [Y]",1
"The [X], who was the what, is [Y]",2
"The [X], who had had cry babies, is [Y]",1
"The [X], who was reported from a study, is [Y]",1
"The [X], who was made during the period, is [Y]",1
"The [X], who included assaulting, is [Y]",1
"The [X], who tended to isolate themselves, is [Y]",1
"The [X], who was observed in infants, is [Y]",1
"The [X], who illustrated each product of an process, is [Y]",1
"The [X], who reported on the behaviour, is [Y]",1
"The [X], who seemed to formed a relationship, is [Y]",1
"The [X], who failed to do, is [Y]",1
"The [X], who proved troublesome, is [Y]",1
"The [X], who was restless to have criticism, is [Y]",1
"The [X], who turned mainly on, is [Y]",1
"The [X], who accepted desire, is [Y]",1
"The [X], who showed the correlation, is [Y]",1
"The [X], who remained seriously in question, is [Y]",1
"The [X], who was an issue of the consequence, is [Y]",1
"The [X], who turned in part, is [Y]",1
"The [X], who assisted an mother, is [Y]",1
"The [X], who tipped the balance, is [Y]",1
"The [X], who was the heartening of all findings, is [Y]",1
"The [X], who termed a goals, is [Y]",1
"The [X], who provided evidence about this development, is [Y]",1
"The [X], who was capable of this feat, is [Y]",1
"The [X], who was the years of life, is [Y]",1
"The [X], who provided a review, is [Y]",1
"The [X], who worked on egocentrism, is [Y]",1
"The [X], who was concerned only with perspectives, is [Y]",1
"The [X], who studied a sample, is [Y]",1
"The [X], who was given eight tasks, is [Y]",1
"The [X], who was the range of scores, is [Y]",1
"The [X], who ranged from 9, is [Y]",1
"The [X], who was a deal of information, is [Y]",1
"The [X], who enabled to discover Light, is [Y]",1
"The [X], who emerged one with class, is [Y]",1
"The [X], who did the time, is [Y]",1
"The [X], who was given an interview, is [Y]",1
"The [X], who differed from mothers, is [Y]",1
"The [X], who was concerned to make a concessions, is [Y]",1
"The [X], who exposed in the answers, is [Y]",1
"The [X], who ed busy, is [Y]",1
"The [X], who did to do it, is [Y]",1
"The [X], who tended likely to resort concessions, is [Y]",1
"The [X], who was low on taking, is [Y]",1
"The [X], who was clear to have a account, is [Y]",1
"The [X], who was natural to ask the them, is [Y]",1
"The [X], who provided clues, is [Y]",1
"The [X], who reached two years, is [Y]",1
"The [X], who was asked to note any, is [Y]",1
"The [X], who concerned the perceptions, is [Y]",1
"The [X], who was recorded in the interview, is [Y]",1
"The [X], who used to alleviate statements, is [Y]",1
"The [X], who was applied to others, is [Y]",1
"The [X], who interpreted states, is [Y]",1
"The [X], who encouraged natural to attribute speculation, is [Y]",1
"The [X], who was at the centre, is [Y]",1
"The [X], who was found wanting, is [Y]",1
"The [X], who was welcomed, is [Y]",1
"The [X], who was used to effect, is [Y]",1
"The [X], who was to indicate some, is [Y]",1
"The [X], who was due to failure, is [Y]",1
"The [X], who included Bischof, is [Y]",1
"The [X], who was unaffected by the situation, is [Y]",1
"The [X], who referred to any, is [Y]",1
