template,frequency
"The [X], who calmed Calm, is [Y]",1
"The [X], who wanted to kill him, is [Y]",2
"The [X], who thought were die, is [Y]",1
"The [X], who looked into every one, is [Y]",1
"The [X], who ed friend, is [Y]",4
"The [X], who told him about this case, is [Y]",1
"The [X], who did to do what, is [Y]",1
"The [X], who ed no point in, is [Y]",1
"The [X], who was natural, is [Y]",1
"The [X], who was the defense, is [Y]",1
"The [X], who looked after yourself, is [Y]",1
"The [X], who did the same, is [Y]",2
"The [X], who thought fathers, is [Y]",1
"The [X], who was those two, is [Y]",1
"The [X], who said the guy, is [Y]",1
"The [X], who had to question him, is [Y]",1
"The [X], who saw father, is [Y]",1
"The [X], who was pretty, is [Y]",3
"The [X], who punched any one, is [Y]",1
"The [X], who was an idiot, is [Y]",1
"The [X], who saved to kill the man, is [Y]",1
"The [X], who ed special, is [Y]",1
"The [X], who ed you, is [Y]",2
"The [X], who looked tired, is [Y]",1
"The [X], who knew the him, is [Y]",1
"The [X], who killed to kill father, is [Y]",1
"The [X], who understood I, is [Y]",1
"The [X], who got two guns, is [Y]",1
"The [X], who asked something, is [Y]",1
"The [X], who was father, is [Y]",2
"The [X], who swore a policeman, is [Y]",1
"The [X], who hurt anyone, is [Y]",1
"The [X], who thought something, is [Y]",1
"The [X], who was old to understand, is [Y]",1
"The [X], who was a world, is [Y]",1
"The [X], who hated to hurt you, is [Y]",1
"The [X], who hit bottom, is [Y]",1
"The [X], who did right, is [Y]",1
"The [X], who showed innocent, is [Y]",1
"The [X], who had to know the truth, is [Y]",1
"The [X], who needed a favor, is [Y]",3
"The [X], who got drift, is [Y]",1
"The [X], who was out revenge, is [Y]",1
"The [X], who had a spy, is [Y]",1
"The [X], who wanted to get, is [Y]",1
"The [X], who had to investigate past, is [Y]",1
"The [X], who tried to ruffle any feathers, is [Y]",1
"The [X], who kept this for, is [Y]",1
"The [X], who was crazy about case, is [Y]",1
"The [X], who had cases, is [Y]",1
"The [X], who had to close this case, is [Y]",1
"The [X], who blew the whistle, is [Y]",1
"The [X], who promoted for, is [Y]",1
"The [X], who came here despite injuries, is [Y]",1
"The [X], who got memories, is [Y]",1
"The [X], who remembered everything, is [Y]",1
"The [X], who was muddled, is [Y]",1
"The [X], who ran after him, is [Y]",1
"The [X], who shot father, is [Y]",1
"The [X], who killed that man, is [Y]",1
"The [X], who built factory, is [Y]",1
"The [X], who had a scar, is [Y]",1
"The [X], who gave that bill, is [Y]",1
"The [X], who beat the weak, is [Y]",1
"The [X], who thought the chance, is [Y]",1
"The [X], who freed strong, is [Y]",1
"The [X], who got strong, is [Y]",1
"The [X], who payed for, is [Y]",1
"The [X], who was strong, is [Y]",1
"The [X], who protected family, is [Y]",1
"The [X], who was a father, is [Y]",1
"The [X], who had alive, is [Y]",1
"The [X], who meant nothing to you, is [Y]",2
"The [X], who wanted to live, is [Y]",1
"The [X], who hated living, is [Y]",1
"The [X], who admitted wrong, is [Y]",1
"The [X], who suspected father, is [Y]",1
"The [X], who happened to him, is [Y]",1
"The [X], who stopped hurting, is [Y]",1
"The [X], who wanted the Chief, is [Y]",1
"The [X], who got that jerk, is [Y]",1
"The [X], who gave anything, is [Y]",1
"The [X], who saw the Gang, is [Y]",1
"The [X], who was after the Japanese, is [Y]",1
"The [X], who betrayed us, is [Y]",1
"The [X], who helped the us, is [Y]",1
"The [X], who stood on trial, is [Y]",1
"The [X], who hid in some attic, is [Y]",1
"The [X], who scaped, is [Y]",1
"The [X], who betted it, is [Y]",1
"The [X], who kept that stuff, is [Y]",1
"The [X], who burnt everything, is [Y]",1
"The [X], who took file, is [Y]",1
"The [X], who investigated us, is [Y]",1
"The [X], who hunted him, is [Y]",1
"The [X], who ed on the force, is [Y]",1
"The [X], who let communists, is [Y]",1
"The [X], who said hyun, is [Y]",1
"The [X], who was communists, is [Y]",1
"The [X], who was north, is [Y]",1
"The [X], who had low, is [Y]",1
"The [X], who waited this, is [Y]",1
"The [X], who organized a force, is [Y]",1
"The [X], who was to capture members, is [Y]",1
"The [X], who knew as the Army, is [Y]",1
"The [X], who worked together on this project, is [Y]",1
"The [X], who hunted members, is [Y]",1
"The [X], who received a citation, is [Y]",1
"The [X], who stopped you from, is [Y]",1
"The [X], who followed her, is [Y]",1
"The [X], who preferred the city, is [Y]",1
"The [X], who preferred the countryside, is [Y]",1
"The [X], who lived in the village, is [Y]",1
"The [X], who leaved ee, is [Y]",1
"The [X], who learnt no survivors, is [Y]",1
"The [X], who ed doing, is [Y]",1
"The [X], who loved him, is [Y]",1
"The [X], who forgot what, is [Y]",1
"The [X], who killed this father, is [Y]",1
"The [X], who was coincidental, is [Y]",1
"The [X], who thanked you for, is [Y]",1
"The [X], who went na get him, is [Y]",3
"The [X], who went Cartel, is [Y]",1
"The [X], who was 34.5, is [Y]",2
"The [X], who needed two Frasers, is [Y]",1
"The [X], who needed lots of foam, is [Y]",2
"The [X], who went to put a drain, is [Y]",1
"The [X], who let the scanners, is [Y]",2
"The [X], who wanted to try some, is [Y]",2
"The [X], who gave a couple, is [Y]",2
"The [X], who elected to serve party, is [Y]",1
"The [X], who was ridiculous, is [Y]",2
"The [X], who let forehead, is [Y]",2
"The [X], who thanked God for favors, is [Y]",2
"The [X], who was Schroedinger, is [Y]",2
"The [X], who caused what, is [Y]",2
"The [X], who split in two, is [Y]",1
"The [X], who wannaed tell, is [Y]",1
"The [X], who needed a questions, is [Y]",2
"The [X], who believed particles, is [Y]",1
"The [X], who was this Heaven, is [Y]",1
"The [X], who wanted to think, is [Y]",2
"The [X], who was the talking, is [Y]",1
"The [X], who went the box, is [Y]",1
"The [X], who was fucking, is [Y]",2
"The [X], who turned us onto the guy, is [Y]",1
"The [X], who said in chart, is [Y]",2
"The [X], who went better, is [Y]",2
"The [X], who put the enough, is [Y]",1
"The [X], who was supposed better for knees, is [Y]",2
"The [X], who got ta work, is [Y]",2
"The [X], who thought might buy somebody, is [Y]",2
"The [X], who felt criticized, is [Y]",2
"The [X], who felt of, is [Y]",2
"The [X], who felt like, is [Y]",2
"The [X], who wanted anyone except, is [Y]",2
"The [X], who oughted able to blow some steam, is [Y]",2
"The [X], who used to play racquetball, is [Y]",2
"The [X], who challenged, is [Y]",2
"The [X], who got together with every month, is [Y]",1
"The [X], who remembered to burp her, is [Y]",2
"The [X], who had dinner with Marshall, is [Y]",2
"The [X], who needed you, is [Y]",2
"The [X], who went to host an gathering, is [Y]",2
"The [X], who answered much, is [Y]",1
"The [X], who was two places at the time, is [Y]",1
"The [X], who wanted an illustrator, is [Y]",2
"The [X], who ed some stuff, is [Y]",2
"The [X], who helped me with her, is [Y]",2
"The [X], who got help, is [Y]",2
"The [X], who was like a poop, is [Y]",2
"The [X], who believed words, is [Y]",2
"The [X], who payed 50, is [Y]",1
"The [X], who did it till 4:00, is [Y]",1
"The [X], who said ♪, is [Y]",1
"The [X], who gave a more, is [Y]",1
"The [X], who worked it, is [Y]",2
"The [X], who got to, is [Y]",1
"The [X], who wanted the ingredients, is [Y]",2
"The [X], who did David, is [Y]",1
"The [X], who hatted it, is [Y]",2
"The [X], who was convinced, is [Y]",2
"The [X], who intended for that, is [Y]",1
"The [X], who got ta getting, is [Y]",1
"The [X], who slept outside of the bed, is [Y]",1
"The [X], who was clear in that, is [Y]",1
"The [X], who wannaed play, is [Y]",2
"The [X], who was in counseling, is [Y]",2
"The [X], who sought the advice, is [Y]",2
"The [X], who needed, is [Y]",3
"The [X], who went knock, is [Y]",2
"The [X], who knew to call, is [Y]",1
"The [X], who went to, is [Y]",2
"The [X], who did the things, is [Y]",2
"The [X], who was a token, is [Y]",1
"The [X], who let for, is [Y]",2
"The [X], who ed more, is [Y]",2
"The [X], who raced ♪, is [Y]",1
"The [X], who ed a kind of fatalism, is [Y]",2
"The [X], who was than, is [Y]",2
"The [X], who started to make ♪, is [Y]",1
"The [X], who knew the mistakes, is [Y]",1
"The [X], who said start, is [Y]",1
"The [X], who meant to go, is [Y]",1
"The [X], who took birth, is [Y]",1
"The [X], who had a look, is [Y]",2
"The [X], who was the place, is [Y]",2
"The [X], who was born with death, is [Y]",1
"The [X], who was the son of Shiva, is [Y]",1
"The [X], who went to spend life, is [Y]",1
"The [X], who was born for a cause, is [Y]",1
"The [X], who was taken birth, is [Y]",1
"The [X], who was keen to live a life, is [Y]",1
"The [X], who asked for this boon, is [Y]",1
"The [X], who looked at it, is [Y]",1
"The [X], who went to cover the face, is [Y]",1
"The [X], who changed you, is [Y]",1
"The [X], who told what, is [Y]",2
"The [X], who came in search, is [Y]",2
"The [X], who was the mind, is [Y]",1
"The [X], who had none, is [Y]",1
"The [X], who saw mother, is [Y]",1
"The [X], who was with the dead, is [Y]",1
"The [X], who died this truth, is [Y]",1
"The [X], who leaved this Chitthan, is [Y]",1
"The [X], who gave a packet, is [Y]",1
"The [X], who tendered change, is [Y]",1
"The [X], who ran a bank, is [Y]",1
"The [X], who was swindled.-, is [Y]",1
"The [X], who took brandy, is [Y]",1
"The [X], who happened to you, is [Y]",3
"The [X], who launched bottles, is [Y]",1
"The [X], who stopped them, is [Y]",2
"The [X], who gave 2 packets, is [Y]",1
"The [X], who looked at the faces, is [Y]",1
"The [X], who pulled a rickshaw, is [Y]",1
"The [X], who took drugs, is [Y]",1
"The [X], who stopped advicing, is [Y]",1
"The [X], who was we, is [Y]",5
"The [X], who took drugs at this age, is [Y]",1
"The [X], who looked at this face, is [Y]",1
"The [X], who took drugs at a age, is [Y]",1
"The [X], who ed it, is [Y]",12
"The [X], who came livelihood, is [Y]",1
"The [X], who kicked him, is [Y]",1
"The [X], who came to these places, is [Y]",1
"The [X], who stared at me, is [Y]",1
"The [X], who threw him, is [Y]",1
"The [X], who fought like this, is [Y]",1
"The [X], who joined hands with him, is [Y]",1
"The [X], who walked into the shop, is [Y]",1
"The [X], who looked at, is [Y]",3
"The [X], who opened the eatery, is [Y]",1
"The [X], who called yourself, is [Y]",1
"The [X], who watched them, is [Y]",1
"The [X], who curst me, is [Y]",2
"The [X], who opened the shop, is [Y]",1
"The [X], who was stinking like a corpse, is [Y]",1
"The [X], who ruined shop, is [Y]",1
"The [X], who lighted the stove, is [Y]",1
"The [X], who arrested all of you, is [Y]",1
"The [X], who seemed you, is [Y]",3
"The [X], who was in a fix, is [Y]",1
"The [X], who gave water, is [Y]",1
"The [X], who was able to bear the pain, is [Y]",1
"The [X], who lied, is [Y]",1
"The [X], who got scared, is [Y]",2
"The [X], who stuck behind me, is [Y]",1
"The [X], who had any job, is [Y]",1
"The [X], who troubled me, is [Y]",3
"The [X], who had a job, is [Y]",2
"The [X], who liked to take it, is [Y]",1
"The [X], who was eking, is [Y]",1
"The [X], who joined me, is [Y]",1
"The [X], who thought of a maid, is [Y]",1
"The [X], who branded me as peddler, is [Y]",1
"The [X], who expected a job, is [Y]",1
"The [X], who dragged him, is [Y]",2
"The [X], who went man, is [Y]",1
"The [X], who took it from the policeman, is [Y]",1
"The [X], who was to, is [Y]",1
"The [X], who said leave, is [Y]",3
"The [X], who dumped the crimes, is [Y]",1
"The [X], who had he, is [Y]",1
"The [X], who got tensed, is [Y]",1
"The [X], who thought old, is [Y]",1
"The [X], who chopped each one, is [Y]",1
"The [X], who took him, is [Y]",6
"The [X], who was imprinted on the eat, is [Y]",1
"The [X], who was loyal, is [Y]",1
"The [X], who wanted to get it, is [Y]",1
"The [X], who got it from them, is [Y]",1
"The [X], who wanted a job, is [Y]",1
"The [X], who ed wrong with job, is [Y]",1
"The [X], who thought helpful to me, is [Y]",1
"The [X], who went to help me, is [Y]",1
"The [X], who said like that, is [Y]",1
"The [X], who ed an orphan like me, is [Y]",1
"The [X], who knew to mingle, is [Y]",1
"The [X], who knew any of those things, is [Y]",1
"The [X], who mentioned something, is [Y]",1
"The [X], who stuck around me, is [Y]",1
"The [X], who took him to such, is [Y]",1
"The [X], who gave some job, is [Y]",1
"The [X], who ordered me, is [Y]",1
"The [X], who finished it, is [Y]",1
"The [X], who came it, is [Y]",3
"The [X], who went it, is [Y]",1
"The [X], who disappeared it, is [Y]",1
"The [X], who was luck, is [Y]",1
"The [X], who was heroes, is [Y]",1
"The [X], who whiled, is [Y]",1
"The [X], who won money, is [Y]",1
"The [X], who watched, is [Y]",4
"The [X], who was Ganeshan, is [Y]",1
"The [X], who was actress, is [Y]",1
"The [X], who saw a heart, is [Y]",1
"The [X], who was on the dice, is [Y]",1
"The [X], who shook it, is [Y]",1
"The [X], who dropped them, is [Y]",1
"The [X], who looked what, is [Y]",1
"The [X], who had Rs.5, is [Y]",1
"The [X], who placed them on any, is [Y]",1
"The [X], who got the money, is [Y]",2
"The [X], who betted on the square, is [Y]",1
"The [X], who kept money, is [Y]",1
"The [X], who went to the company, is [Y]",2
"The [X], who meant brother, is [Y]",1
"The [X], who shouted at the top, is [Y]",1
"The [X], who was that company, is [Y]",1
"The [X], who had faith, is [Y]",1
"The [X], who was Life, is [Y]",1
"The [X], who was ruined me, is [Y]",1
"The [X], who got coins, is [Y]",2
"The [X], who leaved any square, is [Y]",1
"The [X], who prayed to deity, is [Y]",1
"The [X], who went to lift it, is [Y]",1
"The [X], who cheated you, is [Y]",2
"The [X], who got 20 for 10, is [Y]",1
"The [X], who got 10 for 5, is [Y]",1
"The [X], who tried luck, is [Y]",1
"The [X], who was necessary to keep 10, is [Y]",1
"The [X], who kept Rs.50, is [Y]",1
"The [X], who got 100 for 50 200for100, is [Y]",1
"The [X], who kept sir, is [Y]",1
"The [X], who got Rs.2 for 1, is [Y]",1
"The [X], who enjoyed it, is [Y]",1
"The [X], who kept brother, is [Y]",1
"The [X], who kept 1 rupee, is [Y]",1
"The [X], who got Rs.4 for 2, is [Y]",1
"The [X], who won, is [Y]",1
"The [X], who encouraged us by, is [Y]",1
"The [X], who grabbed all money, is [Y]",1
"The [X], who threw the dice, is [Y]",2
"The [X], who had to buy ticket, is [Y]",1
"The [X], who prayed, is [Y]",1
"The [X], who kept Rs.100 on Padmini, is [Y]",1
"The [X], who betted with Rs.1, is [Y]",1
"The [X], who gave me, is [Y]",1
"The [X], who won 200 for Rs.100, is [Y]",1
"The [X], who favoured you, is [Y]",1
"The [X], who went bankrupt, is [Y]",1
"The [X], who sat like this, is [Y]",1
"The [X], who gave something, is [Y]",1
"The [X], who ed lucky, is [Y]",1
"The [X], who won 400 for Rs.200, is [Y]",1
"The [X], who came to college, is [Y]",1
"The [X], who caught her, is [Y]",2
"The [X], who went home after, is [Y]",1
"The [X], who kept that, is [Y]",2
"The [X], who scolded me, is [Y]",1
"The [X], who made lot of money, is [Y]",1
"The [X], who let teeth, is [Y]",1
"The [X], who watched it, is [Y]",2
"The [X], who willed it, is [Y]",1
"The [X], who had Rs, is [Y]",1
"The [X], who took share, is [Y]",1
"The [X], who took that money, is [Y]",1
"The [X], who came go, is [Y]",2
"The [X], who shaped nose, is [Y]",1
"The [X], who leaved her, is [Y]",3
"The [X], who looked like a fool, is [Y]",1
"The [X], who tried to run, is [Y]",2
"The [X], who gave Rs.10, is [Y]",1
"The [X], who kicked him like that, is [Y]",1
