template,frequency
"The [X], who calculated parameters, is [Y]",1
"The [X], who was important to calculate parameters, is [Y]",1
"The [X], who learnt about chemicals, is [Y]",2
"The [X], who discussed the process, is [Y]",2
"The [X], who explained the role, is [Y]",6
"The [X], who described the process, is [Y]",8
"The [X], who identified some of the chemicals, is [Y]",1
"The [X], who needed a notebook, is [Y]",1
"The [X], who was substances, is [Y]",2
"The [X], who existed in form, is [Y]",1
"The [X], who was a Chemical, is [Y]",1
"The [X], who was found in everything, is [Y]",1
"The [X], who was responsible for a health, is [Y]",1
"The [X], who worked aware of the risks, is [Y]",1
"The [X], who used to evaluate a committee, is [Y]",1
"The [X], who reviewed research, is [Y]",1
"The [X], who explored some of the chemicals, is [Y]",1
"The [X], who learnt about groups, is [Y]",2
"The [X], who analyzed the message, is [Y]",1
"The [X], who opposed immigration, is [Y]",1
"The [X], who used to spread propaganda, is [Y]",1
"The [X], who included the Klan, is [Y]",1
"The [X], who was known to engage, is [Y]",1
"The [X], who was based on Islamophobia, is [Y]",1
"The [X], who had an image, is [Y]",1
"The [X], who was meant shocking to evoke feelings, is [Y]",1
"The [X], who thought Jews, is [Y]",1
"The [X], who related to groups, is [Y]",1
"The [X], who did the spread, is [Y]",1
"The [X], who analyzed appeal, is [Y]",1
"The [X], who engaged in questions, is [Y]",2
"The [X], who understood to counteract the spread, is [Y]",1
"The [X], who was a season, is [Y]",1
"The [X], who learnt about some tips, is [Y]",1
"The [X], who was chemicals, is [Y]",2
"The [X], who was dangerous, is [Y]",3
"The [X], who led to poisoning, is [Y]",1
"The [X], who used equipment, is [Y]",2
"The [X], who applied spraying, is [Y]",1
"The [X], who was toxic, is [Y]",1
"The [X], who caused problems, is [Y]",1
"The [X], who wore gloves, is [Y]",1
"The [X], who kept cleaning, is [Y]",1
"The [X], who used to avoid ventilation, is [Y]",1
"The [X], who was essential to be, is [Y]",2
"The [X], who carried repellent, is [Y]",1
"The [X], who stayed plenty, is [Y]",1
"The [X], who was aware of surroundings, is [Y]",1
"The [X], who learnt aid, is [Y]",1
"The [X], who made enjoyable, is [Y]",1
"The [X], who remembered aware of surroundings, is [Y]",1
"The [X], who used to control pests, is [Y]",1
"The [X], who wore exposure, is [Y]",1
"The [X], who learnt to donate goods, is [Y]",2
"The [X], who covered the process, is [Y]",2
"The [X], who was able to apply these skills, is [Y]",3
"The [X], who reviewed the List, is [Y]",1
"The [X], who explained important, is [Y]",1
"The [X], who provided to use an example, is [Y]",1
"The [X], who defined important to choose need, is [Y]",1
"The [X], who discussed the consequences, is [Y]",1
"The [X], who gave examples of factors, is [Y]",1
"The [X], who explained why including a number, is [Y]",1
"The [X], who received a Receipt, is [Y]",1
"The [X], who explained what, is [Y]",2
"The [X], who donated to any organization, is [Y]",1
"The [X], who remembered to choose the need, is [Y]",1
"The [X], who understood the Link, is [Y]",1
"The [X], who discussed the mechanisms, is [Y]",1
"The [X], who was the material, is [Y]",2
"The [X], who was made a sequence, is [Y]",1
"The [X], who was copied the information, is [Y]",1
"The [X], who occurred during this process, is [Y]",1
"The [X], who was damaged, is [Y]",1
"The [X], who led to mutations, is [Y]",1
"The [X], who accumulated over time, is [Y]",1
"The [X], who had a number, is [Y]",3
"The [X], who worked to repair some mutations, is [Y]",1
"The [X], who was responsible to be tissues, is [Y]",1
"The [X], who caused changes in the sequence, is [Y]",1
"The [X], who was through the activation, is [Y]",1
"The [X], who carried mutations, is [Y]",1
"The [X], who helped individuals, is [Y]",2
"The [X], who had implications for policy, is [Y]",1
"The [X], who used to develop this information, is [Y]",1
"The [X], who was crucial for the risk, is [Y]",1
"The [X], who was an activity, is [Y]",2
"The [X], who was around for centuries, is [Y]",2
"The [X], who was types of gambling, is [Y]",1
"The [X], who referred to activities, is [Y]",1
"The [X], who was addictive, is [Y]",2
"The [X], who did, is [Y]",2
"The [X], who led to a sense, is [Y]",1
"The [X], who led to feelings, is [Y]",1
"The [X], who was a industry, is [Y]",2
"The [X], who regulated gambling, is [Y]",1
"The [X], who provided entertainment, is [Y]",1
"The [X], who generated revenue for governments, is [Y]",1
"The [X], who resorted to stealing, is [Y]",1
"The [X], who had costs, is [Y]",1
"The [X], who included limits on the types, is [Y]",1
"The [X], who had lotteries, is [Y]",1
"The [X], who involved setting, is [Y]",2
"The [X], who involved avoiding, is [Y]",1
"The [X], who was important to seek help, is [Y]",1
"The [X], who was a fun, is [Y]",3
"The [X], who enjoyed this activity, is [Y]",1
"The [X], who understood the Basics, is [Y]",1
"The [X], who created Beats, is [Y]",1
"The [X], who mixed, is [Y]",1
"The [X], who understood the concepts, is [Y]",5
"The [X], who identified the tools, is [Y]",1
"The [X], who began by a DAW, is [Y]",1
"The [X], who opened the DAW, is [Y]",1
"The [X], who was 44.1 kHz, is [Y]",1
"The [X], who was 16 bits, is [Y]",1
"The [X], who used to cut a DAW, is [Y]",1
"The [X], who opened a project, is [Y]",2
"The [X], who imported a loop, is [Y]",2
"The [X], who used the DAWs, is [Y]",1
"The [X], who was an part of production, is [Y]",1
"The [X], who used to create a DAW, is [Y]",1
"The [X], who added a bassline, is [Y]",1
"The [X], who was the steps in production, is [Y]",1
"The [X], who used a DAW, is [Y]",1
"The [X], who applied mixing, is [Y]",1
"The [X], who opened mixing, is [Y]",1
"The [X], who exported the track, is [Y]",1
"The [X], who used to improve a plugin, is [Y]",1
"The [X], who completed a lesson, is [Y]",1
"The [X], who learnt to use a DAW, is [Y]",1
"The [X], who learnt to mix an track, is [Y]",1
"The [X], who remembered to experiment, is [Y]",1
"The [X], who was the process of a people, is [Y]",1
"The [X], who motivated team, is [Y]",1
"The [X], who included integrity, is [Y]",1
"The [X], who helped goals, is [Y]",4
"The [X], who inspired team, is [Y]",1
"The [X], who gave an example, is [Y]",5
"The [X], who was Mandela, is [Y]",1
"The [X], who inspired millions of people, is [Y]",2
"The [X], who remembered the leader, is [Y]",1
"The [X], who provided an overview, is [Y]",6
"The [X], who became leaders in lives, is [Y]",1
"The [X], who remembered to strive empathy, is [Y]",1
"The [X], who was an tool in a manner, is [Y]",1
"The [X], who was to teach students, is [Y]",2
"The [X], who was essential to read amounts, is [Y]",1
"The [X], who helped to identify patterns, is [Y]",1
"The [X], who was useful in a data, is [Y]",1
"The [X], who made outliers, is [Y]",1
"The [X], who was essential in the data, is [Y]",1
"The [X], who made inferences about the population, is [Y]",2
"The [X], who identified the variables, is [Y]",1
"The [X], who was categorical, is [Y]",1
"The [X], who chose a format, is [Y]",1
"The [X], who was formats, is [Y]",1
"The [X], who collected the data, is [Y]",1
"The [X], who was done through surveys, is [Y]",1
"The [X], who used to identify it, is [Y]",1
"The [X], who looked at the distribution, is [Y]",1
"The [X], who was used to calculate statistics, is [Y]",1
"The [X], who used to draw tables, is [Y]",1
"The [X], who was tools in a manner, is [Y]",1
"The [X], who identified patterns, is [Y]",2
"The [X], who taught fair, is [Y]",1
"The [X], who understood the problem, is [Y]",1
"The [X], who analyzed the data, is [Y]",1
"The [X], who evaluated the solutions, is [Y]",1
"The [X], who implemented the solution, is [Y]",1
"The [X], who was defined as arrears, is [Y]",1
"The [X], who was any issue, is [Y]",1
"The [X], who was to gather information, is [Y]",1
"The [X], who involved interviewing, is [Y]",1
"The [X], who was to collect all data, is [Y]",1
"The [X], who gathered information about the property, is [Y]",1
"The [X], who was to analyze the data, is [Y]",1
"The [X], who used to organize software, is [Y]",1
"The [X], who was to generate solutions, is [Y]",1
"The [X], who involved developing, is [Y]",1
"The [X], who brainstormed solutions, is [Y]",1
"The [X], who considered solutions, is [Y]",1
"The [X], who compared the costs, is [Y]",2
"The [X], who evaluated the feasibility, is [Y]",1
"The [X], who was to implement the solution, is [Y]",1
"The [X], who involved negotiating, is [Y]",2
"The [X], who developed to execute an plan, is [Y]",1
"The [X], who assigned responsibilities, is [Y]",1
"The [X], who approached fair, is [Y]",1
"The [X], who was key, is [Y]",3
"The [X], who chose the gear, is [Y]",1
"The [X], who made a tent, is [Y]",1
"The [X], who planned meals, is [Y]",3
"The [X], who brought a stove, is [Y]",1
"The [X], who packed appropriate for the conditions, is [Y]",1
"The [X], who brought clothes, is [Y]",1
"The [X], who brought a raincoat, is [Y]",1
"The [X], who happened them, is [Y]",1
"The [X], who brought a kit, is [Y]",1
"The [X], who checked the weather, is [Y]",1
"The [X], who considered suitable for the conditions, is [Y]",1
"The [X], who was some experience, is [Y]",1
"The [X], who tried exploring, is [Y]",1
"The [X], who gave a experience, is [Y]",1
"The [X], who tried activities, is [Y]",1
"The [X], who struck conversations, is [Y]",1
"The [X], who knew who, is [Y]",1
"The [X], who enhanced experience, is [Y]",1
"The [X], who remembered alert, is [Y]",1
"The [X], who was crucial during times, is [Y]",2
"The [X], who discussed the friend, is [Y]",1
"The [X], who was a relationship between two people, is [Y]",1
"The [X], who referred to the act, is [Y]",1
"The [X], who was essential to have people, is [Y]",1
"The [X], who imagined you, is [Y]",3
"The [X], who listened to feelings, is [Y]",1
"The [X], who helped you with tasks, is [Y]",1
"The [X], who imagined the friend, is [Y]",1
"The [X], who was there for them, is [Y]",2
"The [X], who helped resources, is [Y]",1
"The [X], who thought of a time, is [Y]",2
"The [X], who lost a one, is [Y]",1
"The [X], who helped alone, is [Y]",1
"The [X], who made you, is [Y]",2
"The [X], who made good to help them, is [Y]",1
"The [X], who was important to have friends, is [Y]",1
"The [X], who provided alone, is [Y]",1
"The [X], who was friends, is [Y]",1
"The [X], who needed present to help support, is [Y]",1
"The [X], who learnt about discounts, is [Y]",2
"The [X], who was a discount, is [Y]",2
"The [X], who calculated discounts, is [Y]",1
"The [X], who was a reduction in the price, is [Y]",1
"The [X], who gave to buy people, is [Y]",1
"The [X], who offered discounts, is [Y]",2
"The [X], who needed to know the price, is [Y]",2
"The [X], who payed 90, is [Y]",1
"The [X], who was given a quantity, is [Y]",1
"The [X], who was given quantities, is [Y]",1
"The [X], who was given during seasons, is [Y]",1
"The [X], who was given others, is [Y]",1
"The [X], who was the prices, is [Y]",1
"The [X], who was lower than prices, is [Y]",1
"The [X], who sold supplies, is [Y]",1
"The [X], who included the machines, is [Y]",1
"The [X], who included refrigerators, is [Y]",1
"The [X], who referred to the tools, is [Y]",1
"The [X], who included knives, is [Y]",1
"The [X], who covered the definition, is [Y]",1
"The [X], who learnt about stores, is [Y]",1
"The [X], who learnt about Verification, is [Y]",1
"The [X], who was Verification, is [Y]",1
"The [X], who provided to addressed information, is [Y]",1
"The [X], who helped to improve areas, is [Y]",2
"The [X], who was assessments, is [Y]",1
"The [X], who was designed to simulate scenarios, is [Y]",1
"The [X], who was expected to use skills, is [Y]",1
"The [X], who was case, is [Y]",1
"The [X], who gained confidence in ability, is [Y]",1
"The [X], who prepared for studies, is [Y]",1
"The [X], who reviewed the questionnaire, is [Y]",1
"The [X], who was designed to help gaps, is [Y]",1
"The [X], who practiced comfortable with the format, is [Y]",1
"The [X], who identified to improve areas, is [Y]",1
"The [X], who prepared for the studies, is [Y]",1
"The [X], who learnt about the story, is [Y]",2
"The [X], who was Adversity, is [Y]",1
"The [X], who referred to situations, is [Y]",2
"The [X], who was anything from disabilities, is [Y]",1
"The [X], who was tough, is [Y]",1
"The [X], who involved having, is [Y]",2
"The [X], who meant refusing, is [Y]",1
"The [X], who was a surfer, is [Y]",1
"The [X], who was born with glaucoma, is [Y]",1
